concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
256,1024,1,23049.486721999998,0.0,11223.189270808072,10.960145772273508,google/gemma-2-2b-it,1
256,1024,1024,330625.59829099994,152.64828900012617,536.3920693321812,536.3920693321812,google/gemma-2-2b-it,1
256,4096,1,88179.04333399997,0.0,11874.904389033638,2.8991465793539155,google/gemma-2-2b-it,1
256,4096,1024,1017558.0650655,152.59677799986093,889.5760702225995,222.39401755564987,google/gemma-2-2b-it,1
256,8192,1,183301.02559349962,0.0,11433.157164136812,1.3956490678877944,google/gemma-2-2b-it,1
256,8192,1024,1888858.2134795005,152.25809899948217,996.1643930702909,124.52054913378636,google/gemma-2-2b-it,1
