concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,1024,1,55.71484450047137,0.0,128307.51837171482,125.30031090987775,google/gemma-2-2b-it,4
8,1024,1024,57.78831950010499,4.279630000382895,1830.1802710071968,1830.1802710071968,google/gemma-2-2b-it,4
8,4096,1,230.0244020007085,0.0,134886.3113351273,32.931228353302565,google/gemma-2-2b-it,4
8,4096,1024,153.4940680003274,4.538699498880305,6686.472072581466,1671.6180181453665,google/gemma-2-2b-it,4
8,8192,1,576.6492729990205,0.0,110945.20055020032,13.543115301538124,google/gemma-2-2b-it,4
8,8192,1024,350.1233950000824,4.588455000885006,12246.845486871132,1530.8556858588915,google/gemma-2-2b-it,4
16,1024,1,101.58307849997072,0.0,149609.63245422542,146.1031566935795,google/gemma-2-2b-it,4
16,1024,1024,78.52554400051304,4.668550000133109,3394.3712558272787,3394.3712558272787,google/gemma-2-2b-it,4
16,4096,1,472.3857940007292,0.0,136611.25753292994,33.352357796125474,google/gemma-2-2b-it,4
16,4096,1024,270.8624264996615,4.878254999312048,12112.704898373551,3028.176224593388,google/gemma-2-2b-it,4
16,8192,1,1164.3414499994833,0.0,111682.60639427064,13.633130663363115,google/gemma-2-2b-it,4
16,8192,1024,643.465787000423,5.383469999287627,19507.86335700028,2438.482919625035,google/gemma-2-2b-it,4
32,1024,1,203.13057549901714,0.0,151898.37788356404,148.338259651918,google/gemma-2-2b-it,4
32,1024,1024,126.59831800010579,5.15036499928101,5856.679777889707,5856.679777889707,google/gemma-2-2b-it,4
32,4096,1,944.9101320005866,0.0,137326.57152101648,33.526995000248164,google/gemma-2-2b-it,4
32,4096,1024,509.75646499955474,5.8705299998109695,18759.595173795587,4689.898793448897,google/gemma-2-2b-it,4
32,8192,1,2329.119829500087,0.0,112043.73063021866,13.677213211696614,google/gemma-2-2b-it,4
32,8192,1024,1227.465496500372,9.389349999764818,21898.832932222067,2737.3541165277584,google/gemma-2-2b-it,4
64,1024,1,406.7561870006102,0.0,155468.89830695672,151.82509600288742,google/gemma-2-2b-it,4
64,1024,1024,231.8979159999799,6.080650000512833,9872.538595646636,9872.538595646636,google/gemma-2-2b-it,4
64,4096,1,1890.3095024998038,0.0,137814.7019402392,33.64616746587871,google/gemma-2-2b-it,4
64,4096,1024,986.1979560000691,10.397299999567622,20839.463626085406,5209.8659065213515,google/gemma-2-2b-it,4
64,8192,1,4657.466093000039,0.0,112203.06349357474,13.69666302411801,google/gemma-2-2b-it,4
64,8192,1024,2397.8497830003107,17.409320000297157,23274.46046825476,2909.307558531845,google/gemma-2-2b-it,4
128,1024,1,817.0172339996498,0.0,152537.17400207763,148.96208398640394,google/gemma-2-2b-it,4
128,1024,1024,452.262301000701,8.841560000291793,13120.1344263582,13120.1344263582,google/gemma-2-2b-it,4
128,4096,1,3782.671346000825,0.0,137903.29305315943,33.6677961555565,google/gemma-2-2b-it,4
128,4096,1024,1939.8810224993213,19.26782950067718,22214.036033670043,5553.509008417511,google/gemma-2-2b-it,4
128,8192,1,9319.103992999771,0.0,112236.5084689376,13.700745662712109,google/gemma-2-2b-it,4
128,8192,1024,4972.2826629995325,26.813929000127246,23799.127882769782,2974.890985346223,google/gemma-2-2b-it,4
256,1024,1,1647.4737529997583,0.0,155323.53793096976,151.68314251071266,google/gemma-2-2b-it,4
256,1024,1024,876.753792999807,16.361390000383835,14043.33147081938,14043.33147081938,google/gemma-2-2b-it,4
256,4096,1,7571.837907000372,0.0,137835.80364863374,33.65131925015472,google/gemma-2-2b-it,4
256,4096,1024,4502.063396999802,27.139359999637236,22206.318889417256,5551.579722354314,google/gemma-2-2b-it,4
256,8192,1,18649.52127650031,0.0,112193.38123495577,13.695481107782687,google/gemma-2-2b-it,4
256,8192,1024,41600.85948899996,26.874330000282498,23805.14994156666,2975.6437426958323,google/gemma-2-2b-it,4
