concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,1024,1,723.149777999879,0.0,9667.588870568321,9.441004756414376,google/gemma-2-2b-it,1
8,1024,1024,620.052104000024,139.4268860003649,57.0397126935229,57.0397126935229,google/gemma-2-2b-it,1
8,4096,1,2669.4681695003055,0.0,11596.798803019714,2.831249707768485,google/gemma-2-2b-it,1
8,4096,1024,1736.584958000094,141.07398449959874,222.47122755267137,55.61780688816784,google/gemma-2-2b-it,1
8,8192,1,5641.299327499837,0.0,11299.780791718775,1.3793677724266082,google/gemma-2-2b-it,1
8,8192,1024,3404.9393424998016,143.30533800011835,429.6003435657632,53.7000429457204,google/gemma-2-2b-it,1
16,1024,1,1432.0840209998096,0.0,10672.721868307852,10.422579949519386,google/gemma-2-2b-it,1
16,1024,1024,1029.2031799999677,140.61445599963918,112.62171656632404,112.62171656632404,google/gemma-2-2b-it,1
16,4096,1,5502.29703100058,0.0,11797.598608896149,2.8802730978750364,google/gemma-2-2b-it,1
16,4096,1024,3075.756661500236,143.9690435004195,428.51507824736115,107.12876956184029,google/gemma-2-2b-it,1
16,8192,1,11446.335954999995,0.0,11397.061337122392,1.3912428390041982,google/gemma-2-2b-it,1
16,8192,1024,6239.209188999666,148.46966049981347,801.6793836859908,100.20992296074886,google/gemma-2-2b-it,1
32,1024,1,2864.606163499957,0.0,11037.646164018004,10.778951332048832,google/gemma-2-2b-it,1
32,1024,1024,1727.729785999145,143.28113500050677,218.8322825598704,218.8322825598704,google/gemma-2-2b-it,1
32,4096,1,11004.877608998868,0.0,11852.120828363772,2.893584186612249,google/gemma-2-2b-it,1
32,4096,1024,5832.204969500708,150.0831544999528,795.7392838246021,198.93482095615053,google/gemma-2-2b-it,1
32,8192,1,22892.89461950011,0.0,11422.367223959824,1.3943319365185332,google/gemma-2-2b-it,1
32,8192,1024,14852.622276000147,152.23128399975394,933.7558157713738,116.71947697142173,google/gemma-2-2b-it,1
64,1024,1,5730.027472000074,0.0,11143.472336753572,10.88229720386091,google/gemma-2-2b-it,1
64,1024,1024,3170.496983999328,148.27218000027642,415.49773539236656,415.49773539236656,google/gemma-2-2b-it,1
64,4096,1,22010.44243350043,0.0,11878.82118104556,2.900102827403701,google/gemma-2-2b-it,1
64,4096,1024,170509.81752999907,152.58906050075893,794.2515357001229,198.56288392503072,google/gemma-2-2b-it,1
64,8192,1,45788.085379500444,0.0,11435.612856235568,1.3959488349896934,google/gemma-2-2b-it,1
64,8192,1024,348724.573484501,152.25133000058122,933.3818346286635,116.67272932858293,google/gemma-2-2b-it,1
