concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,1024,1,263.54642450002075,0.0,29384.356200628365,28.695660352176137,Qwen/Qwen-7B,1
8,1024,1024,177.09311700002672,19.303651999962312,410.61128570742636,410.61128570742636,Qwen/Qwen-7B,1
8,4096,1,1573.7269140000194,0.0,20691.41645729776,5.051615346019961,Qwen/Qwen-7B,1
8,4096,1024,23848.218246999975,22.12756400001581,699.3218946988368,174.8304736747092,Qwen/Qwen-7B,1
8,8192,1,4187.338603499967,0.0,15606.825203393544,1.905130029711126,Qwen/Qwen-7B,1
8,8192,1024,76806.17517849998,23.761049999905026,644.5651681263492,80.57064601579366,Qwen/Qwen-7B,1
16,1024,1,527.8009554999699,0.0,30426.97992995483,29.713847587846512,Qwen/Qwen-7B,1
16,1024,1024,11013.996030500039,20.463295000013204,462.4482358886576,462.4482358886576,Qwen/Qwen-7B,1
16,4096,1,3148.1836945000055,0.0,20746.769504605247,5.065129273585265,Qwen/Qwen-7B,1
16,4096,1024,70667.46256800013,22.127158999978747,699.5239658379866,174.88099145949664,Qwen/Qwen-7B,1
16,8192,1,8372.757450000108,0.0,15630.840448541507,1.908061578191102,Qwen/Qwen-7B,1
16,8192,1024,178476.91741949995,23.86176900006376,644.5741055244227,80.57176319055284,Qwen/Qwen-7B,1
32,1024,1,1056.214761499973,0.0,30560.508877587625,29.844246950769165,Qwen/Qwen-7B,1
32,1024,1024,43430.95602800008,20.610801000202628,462.2096794654441,462.2096794654441,Qwen/Qwen-7B,1
32,4096,1,6296.963135000169,0.0,20776.120046901393,5.072294933325535,Qwen/Qwen-7B,1
32,4096,1024,164265.07339499996,22.114468999916426,699.7579172558162,174.93947931395405,Qwen/Qwen-7B,1
32,8192,1,16748.394317500017,0.0,15638.486383570611,1.9089949198694594,Qwen/Qwen-7B,1
32,8192,1024,381819.1335995,23.770808999870496,644.577346323842,80.57216829048025,Qwen/Qwen-7B,1
64,1024,1,2111.5862919998563,0.0,30754.270920889143,30.033467696180804,Qwen/Qwen-7B,1
64,1024,1024,108298.75401700042,20.76362900015738,461.7185039034247,461.7185039034247,Qwen/Qwen-7B,1
64,4096,1,12590.025370000149,0.0,20796.5340780292,5.077278827643847,Qwen/Qwen-7B,1
64,4096,1024,351435.06667200016,22.105729000031715,700.0263409954596,175.0065852488649,Qwen/Qwen-7B,1
64,8192,1,33494.11909900027,0.0,15644.534362336373,1.9097331985273893,Qwen/Qwen-7B,1
64,8192,1024,788502.8718754997,23.83804000055534,644.5840474928688,80.5730059366086,Qwen/Qwen-7B,1
