concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,4096,1,1205.3658410001162,0.0,27133.468653671218,6.6243819955252,qwen3_moe-epmoe-perf-tp4-ep4,4
8,8192,1,2646.662527500098,0.0,24742.204648550327,3.020288653387491,qwen3_moe-epmoe-perf-tp4-ep4,4
32,4096,1,4821.88993449995,0.0,27142.079157635948,6.626484169344714,qwen3_moe-epmoe-perf-tp4-ep4,4
32,8192,1,10583.090127499985,0.0,24746.23250050207,3.020780334533944,qwen3_moe-epmoe-perf-tp4-ep4,4
32,4096,1024,2512.00301450001,17.857844499872044,5670.537412893102,1417.6343532232754,qwen3_moe-epmoe-perf-tp4-ep4,4
64,4096,1024,6186.104329500154,26.58451950003382,6869.564382083991,1717.3910955209979,qwen3_moe-epmoe-perf-tp4-ep4,4
96,4096,1024,7332.830700000045,35.50594000012097,7731.8560274839465,1932.9640068709866,qwen3_moe-epmoe-perf-tp4-ep4,4
