concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,1024,1,63.15149650001217,15.158419999977468,793.923256685845,375.1770493873551,Qwen/Qwen-7B,1
8,1024,1024,62.904856500011874,15.121055000037131,793.2002059822078,374.83536393191144,Qwen/Qwen-7B,1
8,4096,1,62.98286299997358,15.173523999976624,792.9778257223818,374.7302757272003,Qwen/Qwen-7B,1
8,4096,1024,63.15163049998773,15.135122499998488,792.5298885915649,374.5185981757044,Qwen/Qwen-7B,1
8,8192,1,62.72902050000084,15.177567499989664,792.3067392213657,374.4131465195412,Qwen/Qwen-7B,1
8,8192,1024,63.03596899999775,15.169520000029024,792.4858420342831,374.49778349713506,Qwen/Qwen-7B,1
16,1024,1,73.59951350002802,17.18399400004955,1139.3150766913088,538.3957015945095,Qwen/Qwen-7B,1
16,1024,1024,73.67796700003737,17.20183000003317,1139.6900621057814,538.5729050208867,Qwen/Qwen-7B,1
16,4096,1,74.42242750005335,17.17952100000275,1139.6699445139338,538.5633982345738,Qwen/Qwen-7B,1
16,4096,1024,73.96797600000582,17.166344999964167,1139.2028820514815,538.3426828000947,Qwen/Qwen-7B,1
16,8192,1,73.69188100000201,17.18591000002334,1139.3615522990517,538.4176641472308,Qwen/Qwen-7B,1
16,8192,1024,74.27128450007103,17.166289999920537,1139.1895117866743,538.3363645363863,Qwen/Qwen-7B,1
32,1024,1,117.66541400004371,20.191634999946473,1551.1282091078206,1011.0841617090799,Qwen/Qwen-7B,1
32,1024,1024,123.74622299995508,20.204359999979715,1552.282277233836,1011.8364270581955,Qwen/Qwen-7B,1
32,4096,1,123.73210000004065,20.204804999991666,1552.6492343397117,1012.0756236091954,Qwen/Qwen-7B,1
32,4096,1024,123.97487300000876,20.208679999996093,1551.8991497597874,1011.5866900482877,Qwen/Qwen-7B,1
32,8192,1,120.35861249995605,20.206389999998464,1551.2860380320335,1011.187040584336,Qwen/Qwen-7B,1
32,8192,1024,123.72493800000939,20.17434049997746,1554.4180533570316,1013.2286068911968,Qwen/Qwen-7B,1
64,1024,1,2841.9757514999446,21.457151000049635,1791.2812543731332,1276.0088529279872,Qwen/Qwen-7B,1
64,1024,1024,2897.6761165000084,21.46120999998402,1784.2894560448788,1271.0282857820075,Qwen/Qwen-7B,1
64,4096,1,2837.5450049999813,21.470369999974537,1791.4900295712803,1276.157572734247,Qwen/Qwen-7B,1
64,4096,1024,2837.8741680000417,21.483180000018365,1791.3733627919196,1276.074465827979,Qwen/Qwen-7B,1
64,8192,1,2837.901458000033,21.470980000003692,1791.8377216385734,1276.40524916969,Qwen/Qwen-7B,1
64,8192,1024,2838.604193999913,21.47000000013577,1791.0498439605162,1275.8440090574682,Qwen/Qwen-7B,1
128,1024,1,11758.981842499907,21.98060999990048,2486.7408177633038,1271.7985172710542,Qwen/Qwen-7B,1
128,1024,1024,11747.220986999992,21.98827999995956,2487.5421381351503,1272.208338050724,Qwen/Qwen-7B,1
128,4096,1,11751.605175999885,22.008200000072975,2487.3341179614886,1272.101949903421,Qwen/Qwen-7B,1
128,4096,1024,11751.314330000014,22.002900000188674,2487.4450807982203,1272.1586998349858,Qwen/Qwen-7B,1
128,8192,1,11750.937786999999,22.00067100011438,2486.87925817207,1271.8693201087851,Qwen/Qwen-7B,1
128,8192,1024,11752.876786,22.00238000000354,2487.1963480922163,1272.03149000096,Qwen/Qwen-7B,1
256,1024,1,27696.13435300005,21.96361500000421,2149.3015775875165,1273.3775431077916,Qwen/Qwen-7B,1
256,1024,1024,27697.70743499987,21.97753500001909,2149.4673516896046,1273.4757578120607,Qwen/Qwen-7B,1
256,4096,1,27690.29767099994,21.954748999974072,2149.564114147836,1273.5330858029822,Qwen/Qwen-7B,1
256,4096,1024,27689.499916000044,21.95918500001426,2149.7479110227923,1273.6419782988066,Qwen/Qwen-7B,1
256,8192,1,27687.817369499953,21.961225000268314,2149.7199337957536,1273.6254028805402,Qwen/Qwen-7B,1
256,8192,1024,27694.48026949999,21.96930500031158,2149.7553265148053,1273.6463716892451,Qwen/Qwen-7B,1
8,1024,1,44.89789500007646,14.321469999686087,833.8419887828901,394.04107937681783,Qwen/Qwen3-8B,1
8,1024,1024,45.45310399998925,14.318369000193343,833.9393776020435,394.0871015200233,Qwen/Qwen3-8B,1
8,4096,1,45.358774999840534,14.335859999846434,833.3149896349565,393.79204021127345,Qwen/Qwen3-8B,1
8,4096,1024,45.47909500001879,14.387379000254441,833.1684570825845,393.722794663703,Qwen/Qwen3-8B,1
8,8192,1,45.35656450002534,14.356569000028685,832.5308785141608,393.42149999316723,Qwen/Qwen3-8B,1
8,8192,1024,45.313932999761164,14.354648999869823,832.3946788993652,393.35713738736575,Qwen/Qwen3-8B,1
16,1024,1,61.47783899996284,16.582688999733364,1202.0873299587315,568.0594109844795,Qwen/Qwen3-8B,1
16,1024,1024,61.75297349977882,16.579170000113663,1202.1439517514098,568.0861682269827,Qwen/Qwen3-8B,1
16,4096,1,61.69598900009987,16.582449999987148,1202.114682880835,568.0723369046117,Qwen/Qwen3-8B,1
16,4096,1024,61.47975800013228,16.58582000027309,1201.761304920034,567.9053443149181,Qwen/Qwen3-8B,1
16,8192,1,61.40189350003311,16.587438999977167,1201.4287312359208,567.7481830119098,Qwen/Qwen3-8B,1
16,8192,1024,61.63161399990713,16.579568999986805,1202.2419609423582,568.1324835336112,Qwen/Qwen3-8B,1
32,1024,1,58.829977999948824,16.09529899997142,1833.278725826154,1195.000563330082,Qwen/Qwen3-8B,1
32,1024,1024,58.72280349990433,16.077899999800138,1833.0022931140572,1194.820374010245,Qwen/Qwen3-8B,1
32,4096,1,58.47232950009129,16.075748999810457,1833.8575893214784,1195.377888497968,Qwen/Qwen3-8B,1
32,4096,1024,58.65812900015044,16.13551099990218,1833.435555429087,1195.1027908098492,Qwen/Qwen3-8B,1
32,8192,1,59.0055494999433,16.106479999962175,1833.8936535198147,1195.4013965094455,Qwen/Qwen3-8B,1
32,8192,1024,58.90662449996853,16.078770000149234,1833.82395837302,1195.3559665709927,Qwen/Qwen3-8B,1
64,1024,1,61.501844999838795,22.468714999831718,2291.487508675523,1632.3278883790458,Qwen/Qwen3-8B,1
64,1024,1024,61.73426500004098,22.463710000010906,2285.0967904717695,1627.7754971871827,Qwen/Qwen3-8B,1
64,4096,1,61.74136950016873,22.458949499878145,2292.220320682365,1632.8499027785042,Qwen/Qwen3-8B,1
64,4096,1024,61.10554500014587,22.43998499989175,2292.070337442717,1632.7430630842268,Qwen/Qwen3-8B,1
64,8192,1,60.71542200015756,22.44907850013078,2291.5683956570074,1632.3855077530045,Qwen/Qwen3-8B,1
64,8192,1024,60.86754150010165,22.443498499796988,2290.2784058174248,1631.466590943332,Qwen/Qwen3-8B,1
128,1024,1,926.7560974999469,29.706417999932455,3712.5365736030644,1898.7095381615898,Qwen/Qwen3-8B,1
128,1024,1024,918.0063280000468,29.712118999668746,3711.5146997267993,1898.1869192897761,Qwen/Qwen3-8B,1
128,4096,1,918.8980874998833,29.64206800015745,3712.206528373589,1898.5407425112828,Qwen/Qwen3-8B,1
128,4096,1024,918.0791989999761,29.671378999864828,3711.288285868794,1898.0711240260143,Qwen/Qwen3-8B,1
128,8192,1,919.6030215000519,29.613089000122272,3715.8364084180153,1900.3971788658064,Qwen/Qwen3-8B,1
128,8192,1024,917.4615914998867,29.697009999836155,3712.8179302880703,1898.8534329383426,Qwen/Qwen3-8B,1
256,1024,1,9060.902377000048,31.215848999636364,3265.5646951105505,1934.7200000601576,Qwen/Qwen3-8B,1
256,1024,1024,9063.380404999862,31.267699000181892,3265.1857593270347,1934.4954953549827,Qwen/Qwen3-8B,1
256,4096,1,9062.369225000111,31.22534000021915,3264.9789874635567,1934.3729910725472,Qwen/Qwen3-8B,1
256,4096,1024,9061.546285000077,31.301899000027333,3264.83664073812,1934.288656177251,Qwen/Qwen3-8B,1
256,8192,1,9061.562405999894,31.13946900020892,3266.194885825613,1935.0933635345086,Qwen/Qwen3-8B,1
256,8192,1024,9061.316494000266,31.193588999940403,3265.559556563351,1934.7169556709125,Qwen/Qwen3-8B,1
8,1024,1,418.12186449988076,138.86889449986484,87.89321896861458,39.75944504372436,google/gemma-2-2b-it,1
8,1024,1024,418.07961399990745,138.86431349965278,87.89275506824477,39.759235193391476,google/gemma-2-2b-it,1
8,4096,1,418.182620499465,138.8612885002658,87.89260795917625,39.75916864701857,google/gemma-2-2b-it,1
8,4096,1024,418.23050199991485,138.86773900048865,87.89331770787594,39.75948970949359,google/gemma-2-2b-it,1
8,8192,1,418.1774020003104,138.86293900031887,87.89258338794058,39.759157531955246,google/gemma-2-2b-it,1
8,8192,1024,418.18084950045886,138.86771300030887,87.8937632586026,39.75969125916761,google/gemma-2-2b-it,1
16,1024,1,421.360103999632,139.49208849999195,131.30789446360035,59.398541491544705,google/gemma-2-2b-it,1
16,1024,1024,419.0424100002019,139.4989930004158,131.3083047167195,59.39872707396547,google/gemma-2-2b-it,1
16,4096,1,419.1154049999568,139.50074400008816,131.3068944263771,59.398089113926886,google/gemma-2-2b-it,1
16,4096,1024,419.1773445004401,139.4998534997285,131.30787525436924,59.39853280204195,google/gemma-2-2b-it,1
16,8192,1,419.1235200000847,139.5069434997822,131.3071959893202,59.39822552917489,google/gemma-2-2b-it,1
16,8192,1024,419.1609710001103,139.48910850012908,131.3077694865004,59.39848495680635,google/gemma-2-2b-it,1
32,1024,1,421.91520600044896,140.9056974998748,218.95904699135633,131.24340412663184,google/gemma-2-2b-it,1
