concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,1024,1,29.534779919999323,5.550891191857415,2344.9813852585357,1108.1463977540336,Qwen/Qwen-7B,4
8,1024,1024,29.354297639993092,5.539032837759885,2354.720782552011,1112.7488556221033,Qwen/Qwen-7B,4
8,4096,1,30.29450627999836,5.495616187314338,2390.120842796913,1129.4775381981226,Qwen/Qwen-7B,4
8,4096,1024,29.35339590000467,5.491968383015891,2406.503410440022,1137.219298296432,Qwen/Qwen-7B,4
8,8192,1,29.445260800005144,5.499057754062558,2393.2770090990743,1130.9690188300965,Qwen/Qwen-7B,4
8,8192,1024,29.51755299999718,5.566767682509202,2334.1049515963923,1103.006621012571,Qwen/Qwen-7B,4
16,1024,1,42.801989520000916,5.423082009086153,3828.0735259765083,1808.9976810970545,Qwen/Qwen-7B,4
16,1024,1024,43.24178330000336,5.399811986807626,3835.255012260132,1812.391370362882,Qwen/Qwen-7B,4
16,4096,1,43.04198511999971,5.278554357417432,3994.876556959994,1887.8222632795803,Qwen/Qwen-7B,4
16,4096,1024,42.08977571999753,5.22852594653153,4010.3311338186713,1895.1254912635702,Qwen/Qwen-7B,4
16,8192,1,42.37483816000463,5.363731597413928,3844.7989290034857,1816.901451775936,Qwen/Qwen-7B,4
16,8192,1024,42.6028117599958,5.440328652105557,3817.7268701527532,1804.1082566214607,Qwen/Qwen-7B,4
32,1024,1,82.05366424999976,8.28612234249545,4334.503416882137,2825.393625072537,Qwen/Qwen-7B,4
32,1024,1024,79.69628643750148,8.29212843583629,4363.827722583588,2844.508319057057,Qwen/Qwen-7B,4
32,4096,1,79.76207992708655,8.291051520159536,4345.945854926576,2832.8522399118124,Qwen/Qwen-7B,4
32,4096,1024,79.44370328125376,8.254425989941911,4396.460915730141,2865.779871300602,Qwen/Qwen-7B,4
32,8192,1,79.12647230207999,8.307225679918496,4324.064890940456,2818.589398194803,Qwen/Qwen-7B,4
32,8192,1024,79.47425034374807,8.290516236321857,4339.952907813029,2828.9458098224823,Qwen/Qwen-7B,4
64,1024,1,138.70083460937542,13.07014648508924,4942.708494818823,3520.9098411730574,Qwen/Qwen-7B,4
64,1024,1024,133.8738956197935,13.085171483205764,4940.507745143769,3519.3421498562466,Qwen/Qwen-7B,4
64,4096,1,134.1227749843744,13.125656668534045,5011.300316876028,3569.770829345506,Qwen/Qwen-7B,4
64,4096,1024,134.04628200000406,13.05924756528143,4977.535129387693,3545.7183931070854,Qwen/Qwen-7B,4
64,8192,1,134.45721979165862,13.061459766908948,4979.624938010435,3547.207056206212,Qwen/Qwen-7B,4
64,8192,1024,133.91825625000388,13.079534108637384,4960.809509890803,3533.8039946860486,Qwen/Qwen-7B,4
128,1024,1,229.87043635156587,23.86478517752139,7895.965693858712,4038.248534041016,Qwen/Qwen-7B,4
128,1024,1024,229.45784701562565,23.863328835241834,7885.771983932219,4033.0351458674686,Qwen/Qwen-7B,4
128,4096,1,227.17758623697472,23.8772644945221,7881.673709884134,4030.9391578897535,Qwen/Qwen-7B,4
128,4096,1024,229.20488237239726,23.91394740073534,7875.4667605493805,4027.764726157935,Qwen/Qwen-7B,4
128,8192,1,227.28410008854223,23.900080292328457,7883.430174394186,4031.8374698262314,Qwen/Qwen-7B,4
128,8192,1024,228.85267621875136,23.90694170494806,7877.751917987733,4028.9334285096506,Qwen/Qwen-7B,4
256,1024,1,412.18648348437597,46.06567809690686,6758.90557703169,4004.3885267318724,Qwen/Qwen-7B,4
256,1024,1024,407.65322281900825,45.941050375030684,6747.658987854161,3997.725360313272,Qwen/Qwen-7B,4
256,4096,1,413.36224343749825,45.95189175863198,6768.925350065793,4010.3248523279226,Qwen/Qwen-7B,4
256,4096,1024,405.28278984114445,45.97100962629589,6825.481985231431,4043.8324577215312,Qwen/Qwen-7B,4
256,8192,1,407.4668787460927,45.960099002109956,6761.856017418686,4006.136547842663,Qwen/Qwen-7B,4
256,8192,1024,428.5933495755267,45.96761714241898,6764.6322620913015,4007.7813647716343,Qwen/Qwen-7B,4
8,1024,1,35.15367193998827,7.264567947483219,1757.2880295580553,830.4255257686611,Qwen/Qwen3-8B,4
8,1024,1024,35.545937919996504,7.101960227601845,1793.0606944193737,847.3302866991031,Qwen/Qwen3-8B,4
8,4096,1,35.64816767997854,7.089059576637945,1782.478462959421,842.3295384005177,Qwen/Qwen3-8B,4
8,4096,1024,36.21482881997508,7.243985096745975,1747.097623227114,825.6099386862768,Qwen/Qwen3-8B,4
8,8192,1,35.13109896001879,7.089578501177627,1797.28952751539,849.3286676634522,Qwen/Qwen3-8B,4
8,8192,1024,35.77231853997546,7.133126381662727,1790.749255017206,846.237990929405,Qwen/Qwen3-8B,4
16,1024,1,46.72410393997325,8.042506685771649,2623.413647554051,1239.7225844226814,Qwen/Qwen3-8B,4
16,1024,1024,47.13795915999981,7.902618005670414,2692.0146465234147,1272.1407308387338,Qwen/Qwen3-8B,4
16,4096,1,46.288904599996386,7.922649420221667,2656.8676363059617,1255.5316297988973,Qwen/Qwen3-8B,4
16,4096,1024,46.72478897999099,8.015840024949858,2642.046047671983,1248.5275272687084,Qwen/Qwen3-8B,4
16,8192,1,47.736019900007705,7.908712778155816,2672.1391837315828,1262.7483652383414,Qwen/Qwen3-8B,4
16,8192,1024,48.36442400002397,7.933305736369167,2644.9812019742594,1249.9145662820526,Qwen/Qwen3-8B,4
32,1024,1,69.4517698125073,9.790911182648571,3539.7530436119882,2307.345207019449,Qwen/Qwen3-8B,4
32,1024,1024,70.06646876041363,9.949788226460026,3512.225400990276,2289.401646132235,Qwen/Qwen3-8B,4
32,4096,1,68.41429685416973,9.9262986116282,3527.626250423245,2299.440503556856,Qwen/Qwen3-8B,4
32,4096,1024,68.22046265624711,9.865134442573343,3537.844871172855,2306.1013878949634,Qwen/Qwen3-8B,4
32,8192,1,68.89820616666498,9.820594808909453,3568.9280415014046,2326.3625765126203,Qwen/Qwen3-8B,4
32,8192,1024,68.91285542709369,9.785125921555036,3564.324599319488,2323.3618784064615,Qwen/Qwen3-8B,4
64,1024,1,119.11332865105113,13.593169244081267,4446.389780702492,3167.360072514366,Qwen/Qwen3-8B,4
64,1024,1024,116.54289329687728,13.511069759945094,4478.238362286082,3190.047225609194,Qwen/Qwen3-8B,4
64,4096,1,118.75352667708465,13.672633487632009,4432.58358282626,3157.525307218665,Qwen/Qwen3-8B,4
64,4096,1024,116.88687663541586,13.521631845725471,4489.679192751324,3198.1970350949223,Qwen/Qwen3-8B,4
64,8192,1,121.20088084375642,13.740424573484791,4402.074324758193,3135.7922134925534,Qwen/Qwen3-8B,4
64,8192,1024,116.26450146873661,13.659821742948061,4406.206938847597,3138.736057264122,Qwen/Qwen3-8B,4
128,1024,1,208.52393427604989,21.471666714987137,8078.614820481512,4131.661119204863,Qwen/Qwen3-8B,4
128,1024,1024,206.34890838802337,20.87401183874889,8225.957572366453,4207.016898962584,Qwen/Qwen3-8B,4
128,4096,1,207.07811137239793,21.56963882738177,8058.935066113438,4121.5962655430785,Qwen/Qwen3-8B,4
128,4096,1024,208.22371501041914,20.842233579661933,8269.353062511062,4229.210735822431,Qwen/Qwen3-8B,4
128,8192,1,196.568747817708,21.091906703595527,8208.590840739478,4198.134998856525,Qwen/Qwen3-8B,4
128,8192,1024,201.45681815886007,21.4130180491757,8125.336050947039,4155.555845670399,Qwen/Qwen3-8B,4
256,1024,1,325.91864444921873,30.35807388294348,8392.363975801576,4972.14906079759,Qwen/Qwen3-8B,4
256,1024,1024,324.66208359505265,30.86611953749507,8365.93735445259,4956.492316059244,Qwen/Qwen3-8B,4
256,4096,1,325.5150202447945,30.364902296012666,8458.17250523626,5011.138053501506,Qwen/Qwen3-8B,4
256,4096,1024,326.5174363684859,29.937239078655978,8531.448502887839,5054.55123052205,Qwen/Qwen3-8B,4
256,8192,1,337.83548019531116,29.937827760836196,8485.965962689434,5027.604595440175,Qwen/Qwen3-8B,4
256,8192,1024,321.2097382877701,30.2958017591819,8404.806740156337,4979.520914458684,Qwen/Qwen3-8B,4
8,1024,1,20.369096059948788,4.54605146280785,2766.1521281357595,1251.2987328461306,google/gemma-2-2b-it,4
8,1024,1024,19.228683760011336,4.539236073102166,2788.8709525296013,1261.5758379578176,google/gemma-2-2b-it,4
8,4096,1,18.70120854011475,4.202986133977339,3008.1309185582945,1360.7604470995043,google/gemma-2-2b-it,4
8,4096,1024,19.18259758002023,4.480043676556048,2881.330228944317,1303.4007883070149,google/gemma-2-2b-it,4
8,8192,1,19.08784100000048,4.460300904240982,2825.1365693931343,1277.9809806705598,google/gemma-2-2b-it,4
8,8192,1024,19.265310059909098,4.517644669630762,2807.010658930275,1269.7815296847805,google/gemma-2-2b-it,4
16,1024,1,24.639225199916837,4.901323999401578,4090.205646737423,1850.248614595154,google/gemma-2-2b-it,4
16,1024,1024,24.24648262001938,4.797930853881695,4124.91143021189,1865.9481498601576,google/gemma-2-2b-it,4
16,4096,1,24.502096040014294,4.756270638081152,4148.452017710845,1876.5969883706225,google/gemma-2-2b-it,4
16,4096,1024,24.73267288001807,4.939397596272276,4047.0571663978376,1830.7299343953248,google/gemma-2-2b-it,4
16,8192,1,24.564680439816584,4.832621366022559,4292.877385804964,1941.9293604584886,google/gemma-2-2b-it,4
16,8192,1024,23.92200962000061,4.51151382737705,4328.626406106828,1958.1008151479164,google/gemma-2-2b-it,4
32,1024,1,36.14993427087635,5.418484789177563,6448.356879856467,3865.1260112999935,google/gemma-2-2b-it,4
32,1024,1024,35.58088098951847,5.460701662904386,6215.652042227506,3725.6434209854424,google/gemma-2-2b-it,4
32,4096,1,36.18296672918101,5.703809508169305,6169.195125749659,3697.7972828716793,google/gemma-2-2b-it,4
32,4096,1024,35.91328606252849,5.31793132853133,6472.197296810618,3879.4158865979284,google/gemma-2-2b-it,4
32,8192,1,35.849128666673856,5.466348090565594,6485.801711115079,3887.5703322305717,google/gemma-2-2b-it,4
32,8192,1024,35.950410801992426,5.57482745120305,6252.700167180119,3747.8499573313998,google/gemma-2-2b-it,4
64,1024,1,70.73023593749876,6.925324848938871,8499.613283712004,5795.8774511425345,google/gemma-2-2b-it,4
64,1024,1024,59.598370650993125,6.972292014608203,8635.008334623255,5888.203195429821,google/gemma-2-2b-it,4
64,4096,1,59.01620809891502,6.907828169946751,8590.18667542065,5857.639352673233,google/gemma-2-2b-it,4
64,4096,1024,58.58699858854285,7.076721673779963,8453.428407334039,5764.384032013006,google/gemma-2-2b-it,4
64,8192,1,69.271333510405,6.950276233194567,8510.284702491466,5803.154280500655,google/gemma-2-2b-it,4
64,8192,1024,59.4039052396198,7.126854712041842,8244.420214230697,5621.861562686888,google/gemma-2-2b-it,4
128,1024,1,96.6504805234294,9.363343232054174,17028.50666274872,8471.330094172434,google/gemma-2-2b-it,4
128,1024,1024,91.59651904690473,9.567631099293388,16490.715068398804,8203.789891861232,google/gemma-2-2b-it,4
128,4096,1,93.46790800261336,9.514766341104346,16577.471220583288,8246.949284367607,google/gemma-2-2b-it,4
128,4096,1024,92.4200787916855,9.57524404702339,16615.74654395256,8265.990466612415,google/gemma-2-2b-it,4
128,8192,1,110.21580382292957,9.470394212311279,16652.583887013785,8284.316283376287,google/gemma-2-2b-it,4
