concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,4096,1,1764.1982534999984,0.0,18543.610182343913,4.527248579673807,qwen3_32b-perf-tp4,4
8,8192,1,4050.8868485000276,0.0,16168.256405125418,1.9736641119537863,qwen3_32b-perf-tp4,4
32,4096,1,7055.88152949997,0.0,18553.846259094742,4.529747621849302,qwen3_32b-perf-tp4,4
32,8192,1,16204.874599499988,0.0,16167.64445870167,1.9735894114626062,qwen3_32b-perf-tp4,4
16,4096,1024,1904.7311279999803,19.616417999998248,2762.1286928666177,690.5321732166544,qwen3_32b-perf-tp4,4
32,4096,1024,4316.123875499954,23.935729000015726,3915.123151370973,978.7807878427433,qwen3_32b-perf-tp4,4
