concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,1024,1,104.5944729999917,0.0,70412.97481916788,68.76267072184363,Qwen/Qwen-7B,4
8,1024,1024,98.16856850000022,5.4765600000337145,1426.135318912754,1426.135318912754,Qwen/Qwen-7B,4
8,4096,1,516.2203379999823,0.0,62661.68878498605,15.298263863521985,Qwen/Qwen-7B,4
8,4096,1024,304.9254704999953,8.470225000024811,3561.424751987622,890.3561879969055,Qwen/Qwen-7B,4
8,8192,1,1224.5642924999913,0.0,53153.73575090847,6.488493133655819,Qwen/Qwen-7B,4
8,8192,1024,706.6343420000294,11.943664000000354,4866.3291226094025,608.2911403261753,Qwen/Qwen-7B,4
16,1024,1,209.3430349999892,0.0,75511.47374582435,73.74167357990659,Qwen/Qwen-7B,4
16,1024,1024,132.29374299999108,6.284663999991835,2398.440000635263,2398.440000635263,Qwen/Qwen-7B,4
16,4096,1,1032.657931000017,0.0,63007.416863044746,15.382670132579284,Qwen/Qwen-7B,4
16,4096,1024,564.3606499999976,12.218505999982199,4826.330052201396,1206.582513050349,Qwen/Qwen-7B,4
16,8192,1,2449.4650799999818,0.0,53320.37491576921,6.508834828585108,Qwen/Qwen-7B,4
16,8192,1024,1322.8488244999994,20.08101000001261,5700.391230351063,712.5489037938829,Qwen/Qwen-7B,4
32,1024,1,419.18170000008104,0.0,76139.21251978092,74.35469972634856,Qwen/Qwen-7B,4
32,1024,1024,245.65466299998207,9.368390000076943,3244.977529911724,3244.977529911724,Qwen/Qwen-7B,4
32,4096,1,2065.694826499964,0.0,63187.35613393236,15.42660061863583,Qwen/Qwen-7B,4
32,4096,1024,1116.9211764999432,21.32708999999977,5435.368121058864,1358.842030264716,Qwen/Qwen-7B,4
32,8192,1,4899.370672000032,0.0,53392.54288832812,6.517644395547866,Qwen/Qwen-7B,4
32,8192,1024,27088.338142000055,23.279660999946827,5678.43851611366,709.8048145142075,Qwen/Qwen-7B,4
64,1024,1,838.7184394999849,0.0,76710.52687907155,74.91262390534331,Qwen/Qwen-7B,4
64,1024,1024,467.12909800004354,15.186509999921327,3941.321872515562,3941.321872515562,Qwen/Qwen-7B,4
64,4096,1,4131.774216499991,0.0,63275.64809460506,15.448156273096938,Qwen/Qwen-7B,4
64,4096,1024,25864.28514049999,22.20284999998512,5477.543966233011,1369.3859915582527,Qwen/Qwen-7B,4
64,8192,1,9798.940547500024,0.0,53434.652863527124,6.522784773379776,Qwen/Qwen-7B,4
64,8192,1024,55674.160879000054,23.272049000070183,5752.353987532123,719.0442484415154,Qwen/Qwen-7B,4
128,1024,1,1674.3345490000365,0.0,77093.79866963717,75.28691276331755,Qwen/Qwen-7B,4
128,1024,1024,1080.766111999992,18.661939999901733,4026.548166741848,4026.548166741848,Qwen/Qwen-7B,4
128,4096,1,8264.03381700004,0.0,63313.01774458533,15.457279722799154,Qwen/Qwen-7B,4
128,4096,1024,75849.09258499999,22.38893999992797,5479.766270568223,1369.9415676420558,Qwen/Qwen-7B,4
128,8192,1,19598.490811000032,0.0,53451.13016725474,6.524796162994964,Qwen/Qwen-7B,4
128,8192,1024,160689.796312,23.276289000023098,5787.584972696761,723.4481215870951,Qwen/Qwen-7B,4
256,1024,1,3352.939021500106,0.0,77239.29457312028,75.42899860656277,Qwen/Qwen-7B,4
256,1024,1024,42956.934305,19.23524499989071,4016.5821177139583,4016.5821177139583,Qwen/Qwen-7B,4
256,4096,1,16534.236790500017,0.0,63329.44036560274,15.461289151758482,Qwen/Qwen-7B,4
256,4096,1024,153016.64362299992,22.408140000152343,5511.383235873295,1377.8458089683238,Qwen/Qwen-7B,4
256,8192,1,39200.39978849991,0.0,53459.508897681015,6.525818957236452,Qwen/Qwen-7B,4
256,8192,1024,323303.77769899997,23.27043000013873,5806.139212500843,725.7674015626054,Qwen/Qwen-7B,4
