concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,1024,1,110.83404949977194,0.0,66565.21953133117,65.0050971985656,Qwen/Qwen3-8B,4
8,1024,1024,102.35589400008394,6.862155500584777,1147.124572212607,1147.124572212607,Qwen/Qwen3-8B,4
8,4096,1,467.7995714996541,0.0,68654.60667322727,16.761378582330877,Qwen/Qwen3-8B,4
8,4096,1024,285.39781800009223,7.25738499977524,4141.606263399045,1035.4015658497613,Qwen/Qwen3-8B,4
8,8192,1,1024.4636779993925,0.0,63197.24688711666,7.7145076766499825,Qwen/Qwen3-8B,4
8,8192,1024,606.3534054997035,7.304334999844286,7693.5294499032725,961.6911812379091,Qwen/Qwen3-8B,4
16,1024,1,221.72854299969913,0.0,71044.43859841407,69.37933456876374,Qwen/Qwen3-8B,4
16,1024,1024,141.83514499927696,7.506565000312548,2066.03488318094,2066.03488318094,Qwen/Qwen3-8B,4
16,4096,1,935.8382479999818,0.0,69260.30286813734,16.909253629916343,Qwen/Qwen3-8B,4
16,4096,1024,521.2330315002873,8.042205000492686,7090.746374934053,1772.6865937335133,Qwen/Qwen3-8B,4
16,8192,1,2049.0865665001365,0.0,63535.69361209842,7.755821974133108,Qwen/Qwen3-8B,4
16,8192,1024,1123.606911999559,8.580990000154998,12057.33545566171,1507.1669319577138,Qwen/Qwen3-8B,4
32,1024,1,444.1240020000805,0.0,71593.56337567496,69.91558923405758,Qwen/Qwen3-8B,4
32,1024,1024,254.16299800008346,8.740124999803811,3465.904112760936,3465.904112760936,Qwen/Qwen3-8B,4
32,4096,1,1871.9435719999638,0.0,69581.00498019827,16.987550043993718,Qwen/Qwen3-8B,4
32,4096,1024,991.153033000046,10.039544500159536,10779.754415952353,2694.9386039880883,Qwen/Qwen3-8B,4
32,8192,1,4098.12802200031,0.0,63442.2719860166,7.744417967043042,Qwen/Qwen3-8B,4
32,8192,1024,2148.1853654995575,13.12541949982915,14905.26111776788,1863.157639720985,Qwen/Qwen3-8B,4
64,1024,1,888.7040690001413,0.0,72604.49585945271,70.90282798774679,Qwen/Qwen3-8B,4
64,1024,1024,484.8835214997962,11.922239999876183,4989.551810292657,4989.551810292657,Qwen/Qwen3-8B,4
64,4096,1,3743.9802470003087,0.0,69732.9727870973,17.024651559349927,Qwen/Qwen3-8B,4
64,4096,1024,1934.5602005000728,14.12573000015982,14323.511328644716,3580.877832161179,Qwen/Qwen3-8B,4
64,8192,1,8196.321878000163,0.0,63806.645700668174,7.7888971802573455,Qwen/Qwen3-8B,4
64,8192,1024,4205.362928999875,22.733884999979637,16631.436023576247,2078.929502947031,Qwen/Qwen3-8B,4
128,1024,1,1777.9270420001012,0.0,72006.52810990428,70.3188751073284,Qwen/Qwen3-8B,4
128,1024,1024,955.2082179998251,16.593034499692294,6962.846841884144,6962.846841884144,Qwen/Qwen3-8B,4
128,4096,1,7487.992168999881,0.0,69775.90302882508,17.035132575396748,Qwen/Qwen3-8B,4
128,4096,1024,3788.7911714997244,24.97153999956936,14406.248564045121,3601.5621410112803,Qwen/Qwen3-8B,4
128,8192,1,16393.340732000524,0.0,63847.704401413204,7.793909228688135,Qwen/Qwen3-8B,4
128,8192,1024,35778.39991650035,23.597549500209425,16408.600313877916,2051.0750392347395,Qwen/Qwen3-8B,4
256,1024,1,3554.985358999602,0.0,72817.04219754678,71.11039277104177,Qwen/Qwen3-8B,4
256,1024,1024,1872.3724315000254,21.821690000251692,10101.53546195312,10101.53546195312,Qwen/Qwen3-8B,4
256,4096,1,14986.895247999655,0.0,69826.20906744474,17.047414323106626,Qwen/Qwen3-8B,4
256,4096,1024,36142.08312449955,24.92592999988119,14842.709702358306,3710.6774255895766,Qwen/Qwen3-8B,4
256,8192,1,32788.35290649977,0.0,63885.38292152028,7.798508657412143,Qwen/Qwen3-8B,4
256,8192,1024,100298.14901449981,23.66496000013285,16417.557975684787,2052.1947469605984,Qwen/Qwen3-8B,4
