concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,1024,1,55.94009000014921,0.0,130419.21531034034,127.36251495150424,google/gemma-2-2b-it,4
8,1024,1024,53.78398999982892,4.4640999994953745,1750.5836246783372,1750.5836246783372,google/gemma-2-2b-it,4
8,4096,1,229.95142550007586,0.0,134960.0698713324,32.949235808430764,google/gemma-2-2b-it,4
8,4096,1024,154.0750704994025,4.555009999876347,6655.822927065309,1663.9557317663273,google/gemma-2-2b-it,4
8,8192,1,576.5661855002691,0.0,110963.46916701595,13.545345357301752,google/gemma-2-2b-it,4
8,8192,1024,350.97027549954873,4.616694500327867,12195.643417594983,1524.455427199373,google/gemma-2-2b-it,4
16,1024,1,101.36605000025156,0.0,149103.23287537592,145.6086258548593,google/gemma-2-2b-it,4
16,1024,1024,79.35924999992494,4.750120000608149,3281.0406809905985,3281.0406809905985,google/gemma-2-2b-it,4
16,4096,1,472.3563954999008,0.0,136599.25841214115,33.34942832327665,google/gemma-2-2b-it,4
16,4096,1024,271.16440499958117,4.958875000284024,11785.270108463414,2946.3175271158534,google/gemma-2-2b-it,4
16,8192,1,1164.4092669998827,0.0,111673.3910832878,13.632005747471656,google/gemma-2-2b-it,4
16,8192,1024,644.0848160000314,5.359450000469224,19588.23528347232,2448.52941043404,google/gemma-2-2b-it,4
32,1024,1,203.26154000031238,0.0,151732.3031354821,148.17607728074424,google/gemma-2-2b-it,4
32,1024,1024,130.9143604999008,5.183059999581019,5905.310917957815,5905.310917957815,google/gemma-2-2b-it,4
32,4096,1,944.8245015000794,0.0,137401.4622982608,33.54527888141133,google/gemma-2-2b-it,4
32,4096,1024,509.5406935001847,5.880100000467792,18750.389920832993,4687.597480208248,google/gemma-2-2b-it,4
32,8192,1,2328.734298999734,0.0,112049.39683251838,13.677904886782029,google/gemma-2-2b-it,4
32,8192,1024,1227.904596499684,9.387335000155872,21901.014965337392,2737.626870667174,google/gemma-2-2b-it,4
64,1024,1,407.3808840003039,0.0,155231.90977230133,151.593661887013,google/gemma-2-2b-it,4
64,1024,1024,234.73070950012698,6.3679599998067715,9404.108382033575,9404.108382033575,google/gemma-2-2b-it,4
64,4096,1,1889.9643600002491,0.0,137823.08690106313,33.648214575454865,google/gemma-2-2b-it,4
64,4096,1024,988.7305319998632,10.407879999547731,20816.742144221742,5204.1855360554355,google/gemma-2-2b-it,4
64,8192,1,4657.323312999779,0.0,112166.60521979854,13.692212551244939,google/gemma-2-2b-it,4
64,8192,1024,2396.1491294999178,17.409439999937604,23272.544574092637,2909.0680717615796,google/gemma-2-2b-it,4
128,1024,1,817.8428385003826,0.0,152366.7634741021,148.79566745517783,google/gemma-2-2b-it,4
128,1024,1024,441.1493535003501,8.9023399996222,13048.098383065979,13048.098383065979,google/gemma-2-2b-it,4
128,4096,1,3781.901810999443,0.0,137903.14947405225,33.66776110206354,google/gemma-2-2b-it,4
128,4096,1024,1939.3286554995939,19.29087000007712,22208.16458019023,5552.041145047558,google/gemma-2-2b-it,4
128,8192,1,9318.197317499653,0.0,112221.83469552746,13.69895443060638,google/gemma-2-2b-it,4
128,8192,1024,4972.90153799986,26.8426399998134,23778.147836884396,2972.2684796105495,google/gemma-2-2b-it,4
256,1024,1,1636.9946410000011,0.0,156198.93557544448,152.538023022895,google/gemma-2-2b-it,4
256,1024,1024,903.9566129999912,16.358259999833535,14017.92419893484,14017.92419893484,google/gemma-2-2b-it,4
256,4096,1,7569.6518920003655,0.0,137775.70226357473,33.63664606044305,google/gemma-2-2b-it,4
256,4096,1024,4487.43881449991,27.134049999403942,22221.296296417215,5555.324074104304,google/gemma-2-2b-it,4
256,8192,1,18649.82514950043,0.0,112217.60659734813,13.698438305340348,google/gemma-2-2b-it,4
256,8192,1024,41620.39435099996,26.88205999947968,23799.134598846955,2974.8918248558693,google/gemma-2-2b-it,4
