concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,4096,1,1762.894277999294,0.0,18557.174939831184,4.530560288044723,qwen3_32b-perf-tp4,4
8,8192,1,4040.9643805005544,0.0,16207.502843925497,1.978454937002624,qwen3_32b-perf-tp4,4
32,4096,1,7049.966357500125,0.0,18569.652670969026,4.533606609123297,qwen3_32b-perf-tp4,4
32,8192,1,16159.900630499578,0.0,16213.573027847231,1.9791959262508827,qwen3_32b-perf-tp4,4
16,4096,1024,1901.5766434995385,19.54743399983272,2770.218917435351,692.5547293588378,qwen3_32b-perf-tp4,4
32,4096,1024,4322.947994998685,23.860752500695526,3923.900170952275,980.9750427380687,qwen3_32b-perf-tp4,4
