concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,1024,1,66.58157799998321,15.355150000004869,549.0185607773695,402.06641665788976,Qwen/Qwen-7B,1
8,1024,1024,66.467418000002,15.44869000002791,549.1423219124883,402.15705147367504,Qwen/Qwen-7B,1
8,4096,1,66.91683399998283,15.378128999998353,548.1565493121992,401.4351340644046,Qwen/Qwen-7B,1
8,4096,1024,66.69144950001282,15.382389999956558,547.9534131680506,401.28637001996884,Qwen/Qwen-7B,1
8,8192,1,66.51211950000402,15.418078999971385,547.5493415343796,400.9904535511464,Qwen/Qwen-7B,1
8,8192,1024,66.1761199999944,15.351350000003094,547.72396106044,401.1183338308627,Qwen/Qwen-7B,1
16,1024,1,74.40199049997887,17.328389999988758,1092.9501349664733,529.4622739192013,Qwen/Qwen-7B,1
16,1024,1024,74.44988500000704,17.331875000024866,1093.0230759755518,529.4976090285472,Qwen/Qwen-7B,1
16,4096,1,69.59578250001641,17.351838999985603,1092.770735885776,529.3753668937422,Qwen/Qwen-7B,1
16,4096,1024,74.52318750000586,17.368038999990176,1093.145840779435,529.5570804812163,Qwen/Qwen-7B,1
16,8192,1,74.61319250000997,17.302658999994946,1092.5746898510433,529.2803955167127,Qwen/Qwen-7B,1
16,8192,1024,74.33283249997658,17.349669000054746,1093.0649379292947,529.5178883848603,Qwen/Qwen-7B,1
32,1024,1,119.14903800004595,20.43738550003127,1545.294083147976,1007.2812572677974,Qwen/Qwen-7B,1
32,1024,1024,124.05462800001033,20.411870500026907,1546.161948180897,1007.8469645923984,Qwen/Qwen-7B,1
32,4096,1,124.97738300004357,20.437845000003563,1548.3526592676446,1009.2749531169351,Qwen/Qwen-7B,1
32,4096,1024,123.79010699999071,20.415705499999603,1546.8751643315704,1008.3118659136347,Qwen/Qwen-7B,1
32,8192,1,123.74793149996322,20.463180000035663,1546.8908116437528,1008.3220654248214,Qwen/Qwen-7B,1
32,8192,1024,123.70217649998949,20.44464550004932,1546.6425260224473,1008.1602234456684,Qwen/Qwen-7B,1
