concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,4096,1,868.302760000006,0.0,37630.84610699138,9.187218287839693,qwen3_moe-fused-perf-tp4-ep4,4
8,8192,1,1972.5026989999606,0.0,33195.005055939044,4.052124640617559,qwen3_moe-fused-perf-tp4-ep4,4
32,4096,1,3472.9509450000933,0.0,37649.99934974039,9.191894372495213,qwen3_moe-fused-perf-tp4-ep4,4
32,8192,1,7880.467438000096,0.0,33201.751126587034,4.052948135569706,qwen3_moe-fused-perf-tp4-ep4,4
32,4096,1024,1818.1091234998803,19.23314999999093,5656.375179574498,1414.0937948936246,qwen3_moe-fused-perf-tp4-ep4,4
64,4096,1024,4459.2453284999465,27.1895895000398,7276.208347247663,1819.0520868119158,qwen3_moe-fused-perf-tp4-ep4,4
96,4096,1024,5291.935649499919,34.83075900021504,8528.08743724054,2132.021859310135,qwen3_moe-fused-perf-tp4-ep4,4
