concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,4096,1,1158.81917050001,0.0,28224.11562903196,6.890653229744131,qwen3_moe-epmoe-perf-tp4-ep4,4
8,8192,1,2550.6541060000245,0.0,25671.461517376407,3.133723329757862,qwen3_moe-epmoe-perf-tp4-ep4,4
32,4096,1,4635.634300999982,0.0,28233.63003842211,6.892976083599148,qwen3_moe-epmoe-perf-tp4-ep4,4
32,8192,1,10198.158917,0.0,25678.492516340073,3.134581605998544,qwen3_moe-epmoe-perf-tp4-ep4,4
32,4096,1024,2415.9483969999656,17.96003499998733,5691.243388946734,1422.8108472366835,qwen3_moe-epmoe-perf-tp4-ep4,4
64,4096,1024,5948.667327500061,26.42364999996971,6961.405151672728,1740.351287918182,qwen3_moe-epmoe-perf-tp4-ep4,4
96,4096,1024,7051.780115000042,35.31694899993454,7841.382224127366,1960.3455560318414,qwen3_moe-epmoe-perf-tp4-ep4,4
