concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,4096,1,1780.781853999997,0.0,18369.923401364147,4.484844580411169,qwen3_32b-perf-tp4,4
8,8192,1,4090.4345189999844,0.0,16012.434579263892,1.9546428929765494,qwen3_32b-perf-tp4,4
32,4096,1,7121.742385999994,0.0,18381.861013322217,4.4877590364556195,qwen3_32b-perf-tp4,4
32,8192,1,16358.663729,0.0,16016.382152638625,1.9551247744920197,qwen3_32b-perf-tp4,4
16,4096,1024,1928.470794999953,20.237014999963776,2696.7087250487666,674.1771812621917,qwen3_32b-perf-tp4,4
32,4096,1024,4340.201476000004,25.07290699998066,3878.509380793121,969.6273451982803,qwen3_32b-perf-tp4,4
