concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,4096,1,1204.219979999948,0.0,27161.26148385273,6.631167354456233,qwen3_moe-epmoe-perf-tp4-ep4,4
8,8192,1,2644.0409494999813,0.0,24768.429722892713,3.023489956407802,qwen3_moe-epmoe-perf-tp4-ep4,4
32,4096,1,4818.998788500039,0.0,27160.342484456778,6.630942989369331,qwen3_moe-epmoe-perf-tp4-ep4,4
32,8192,1,10574.845372000027,0.0,24765.85090695204,3.023175159540044,qwen3_moe-epmoe-perf-tp4-ep4,4
32,4096,1024,2509.9779834999936,17.86957399997391,5667.556333471862,1416.8890833679654,qwen3_moe-epmoe-perf-tp4-ep4,4
64,4096,1024,6183.989138000015,26.57373500005633,6881.5868648289825,1720.3967162072456,qwen3_moe-epmoe-perf-tp4-ep4,4
96,4096,1024,7329.507427999943,35.496627499924216,7737.477065147801,1934.3692662869503,qwen3_moe-epmoe-perf-tp4-ep4,4
