concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,1024,1,618.0756880000047,0.0,12804.326114969888,12.504224721650282,Qwen/Qwen3-30B-A3B,4
8,1024,1024,411.7990535000331,10.259883000003356,735.8797653994602,735.8797653994602,Qwen/Qwen3-30B-A3B,4
8,4096,1,2526.5341255000067,0.0,12923.533549903499,3.155159558081909,Qwen/Qwen3-30B-A3B,4
8,4096,1024,1437.7890810000054,11.375722500019947,2307.929426007705,576.9823565019262,Qwen/Qwen3-30B-A3B,4
8,8192,1,5215.956052999956,0.0,12519.343845392135,1.5282402155019696,Qwen/Qwen3-30B-A3B,4
8,8192,1024,2958.8451379999583,12.378635999994003,3653.878259511668,456.7347824389585,Qwen/Qwen3-30B-A3B,4
16,1024,1,1236.6251470000407,0.0,13088.248669652494,12.781492841457514,Qwen/Qwen3-30B-A3B,4
16,1024,1024,722.5868654999772,16.49827349996258,903.187099736435,903.187099736435,Qwen/Qwen3-30B-A3B,4
16,4096,1,5047.936901500008,0.0,12949.040507297368,3.1613868426018965,Qwen/Qwen3-30B-A3B,4
16,4096,1024,2707.320055000025,18.89547199999697,2678.97426848273,669.7435671206825,Qwen/Qwen3-30B-A3B,4
16,8192,1,10439.582893000023,0.0,12537.820880682131,1.530495712973893,Qwen/Qwen3-30B-A3B,4
16,8192,1024,5577.142998499994,21.647016500025984,4019.597979616117,502.4497474520146,Qwen/Qwen3-30B-A3B,4
32,1024,1,2471.8731359999992,0.0,13165.58721840176,12.85701876797047,Qwen/Qwen3-30B-A3B,4
32,1024,1024,1343.4065999999802,20.6589660000418,1389.2955872290868,1389.2955872290868,Qwen/Qwen3-30B-A3B,4
32,4096,1,10079.43878399999,0.0,12993.477476404694,3.172235712012865,Qwen/Qwen3-30B-A3B,4
32,4096,1024,5228.184736000003,24.436848500045016,3736.9894735454664,934.2473683863666,Qwen/Qwen3-30B-A3B,4
32,8192,1,20785.508986999957,0.0,12589.329564436044,1.5367833940961968,Qwen/Qwen3-30B-A3B,4
32,8192,1024,12417.103548499996,24.783593500046663,4537.585360079054,567.1981700098818,Qwen/Qwen3-30B-A3B,4
64,1024,1,4939.020633999917,0.0,13208.772115750911,12.899191519288,Qwen/Qwen3-30B-A3B,4
64,1024,1024,2570.3363029999764,30.874644000050466,1789.8228692243356,1789.8228692243356,Qwen/Qwen3-30B-A3B,4
64,4096,1,20080.275958000017,0.0,13022.276741280339,3.179266782539145,Qwen/Qwen3-30B-A3B,4
64,4096,1024,12775.43514499996,33.490369500100314,3578.895016585852,894.723754146463,Qwen/Qwen3-30B-A3B,4
64,8192,1,41448.08252849998,0.0,12617.303033144784,1.5401981241631817,Qwen/Qwen3-30B-A3B,4
64,8192,1024,82204.19489949995,24.384608499758542,4666.968655836792,583.371081979599,Qwen/Qwen3-30B-A3B,4
128,1024,1,9871.201530500002,0.0,13005.913578039283,12.701087478553987,Qwen/Qwen3-30B-A3B,4
128,1024,1024,5081.987404500069,40.63018200008628,2100.2077085971505,2100.2077085971505,Qwen/Qwen3-30B-A3B,4
128,4096,1,40141.14917350002,0.0,13019.582926503403,3.17860911291587,Qwen/Qwen3-30B-A3B,4
128,4096,1024,100896.84272749991,33.813041500025065,3550.4904900056417,887.6226225014104,Qwen/Qwen3-30B-A3B,4
128,8192,1,82892.77610149975,0.0,12609.57243791985,1.5392544479882628,Qwen/Qwen3-30B-A3B,4
128,8192,1024,173100.50712049997,24.64410750008028,4667.990080236346,583.4987600295433,Qwen/Qwen3-30B-A3B,4
256,1024,1,19714.828777500315,0.0,13221.602704070105,12.911721390693462,Qwen/Qwen3-30B-A3B,4
256,1024,1024,56464.76910399997,40.838900999915495,2123.432383976386,2123.432383976386,Qwen/Qwen3-30B-A3B,4
256,4096,1,80343.97324549992,0.0,13033.271911044918,3.1819511501574507,Qwen/Qwen3-30B-A3B,4
256,4096,1024,243827.47960800043,33.74768599951494,3571.213278960824,892.803319740206,Qwen/Qwen3-30B-A3B,4
256,8192,1,165945.7326534998,0.0,12623.678602108894,1.5409763918589958,Qwen/Qwen3-30B-A3B,4
256,8192,1024,406570.53624600073,24.497063499893557,4685.355627603234,585.6694534504043,Qwen/Qwen3-30B-A3B,4
