concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,1024,1,29.436630499997705,5.527038381006476,2379.1453062486057,1124.29092931249,Qwen/Qwen-7B,4
8,1024,1024,29.799785440001187,5.556683219465323,2354.654818441817,1112.7176835660896,Qwen/Qwen-7B,4
8,4096,1,30.75695897999367,5.539354026996328,2352.3878372540466,1111.6463970079972,Qwen/Qwen-7B,4
8,4096,1024,29.403773019996606,5.546870474925756,2345.398739809199,1108.3436231754424,Qwen/Qwen-7B,4
8,8192,1,29.422606159997713,5.552705351127028,2337.5924199421156,1104.6546620200131,Qwen/Qwen-7B,4
8,8192,1024,29.473636219997843,5.536656733181887,2355.28112615655,1113.0136520724195,Qwen/Qwen-7B,4
16,1024,1,43.45357621999824,5.423199021317503,3816.1751616899296,1803.3749799505874,Qwen/Qwen-7B,4
16,1024,1024,42.40604812000129,5.481808739210207,3781.408913959884,1786.9458123556271,Qwen/Qwen-7B,4
16,4096,1,42.77164733999484,5.497416501135745,3784.288481607986,1788.3065832924,Qwen/Qwen-7B,4
16,4096,1024,42.638949400005686,5.4892739827887285,3777.0131166517153,1784.8685306411853,Qwen/Qwen-7B,4
16,8192,1,42.700185920006106,5.504860150882406,3751.6092791553165,1772.863671588686,Qwen/Qwen-7B,4
16,8192,1024,42.29016055999864,5.40621857697012,3799.5788319936387,1795.532204274628,Qwen/Qwen-7B,4
32,1024,1,80.90325851041828,8.282565799705202,4334.573231200842,2825.439132691759,Qwen/Qwen-7B,4
32,1024,1024,79.3185253229159,8.272306541056093,4356.043771685772,2839.4344448137217,Qwen/Qwen-7B,4
32,4096,1,79.39667433333082,8.295812866166653,4328.3357091720945,2821.3732794021676,Qwen/Qwen-7B,4
32,4096,1024,79.1665719270842,8.284274594598106,4352.878686402924,2837.3713222548286,Qwen/Qwen-7B,4
32,8192,1,79.71275964583076,8.323168379779773,4316.9771788762855,2813.9693588139457,Qwen/Qwen-7B,4
32,8192,1024,79.78398472916244,8.26420654686551,4369.304872132112,2848.0785327423655,Qwen/Qwen-7B,4
64,1024,1,138.09658980728776,13.080475194045333,5000.241839482734,3561.893386861643,Qwen/Qwen-7B,4
64,1024,1024,133.34099832291162,13.06409740762564,5029.402847086961,3582.6660621589767,Qwen/Qwen-7B,4
64,4096,1,134.12014644270857,13.058653558351251,4991.813675602138,3555.8896330126518,Qwen/Qwen-7B,4
64,4096,1024,133.65450218229213,13.058690614251535,5031.609729305032,3584.2381219573763,Qwen/Qwen-7B,4
64,8192,1,133.70981446354276,13.073823572573843,5014.7669391218615,3572.2402576748887,Qwen/Qwen-7B,4
64,8192,1024,134.2956093958326,13.0739902986019,5008.338950277307,3567.661316957372,Qwen/Qwen-7B,4
128,1024,1,229.6814457369809,23.776848844538815,7917.836799252344,4049.434114465002,Qwen/Qwen-7B,4
128,1024,1024,229.1069874739596,23.792662156389643,7922.537541098118,4051.838223677681,Qwen/Qwen-7B,4
128,4096,1,228.79182589322866,24.045834174463664,7881.9932445571485,4031.10257810647,Qwen/Qwen-7B,4
128,4096,1024,228.47769626302275,23.7935255823172,7910.1973654095,4045.527064496337,Qwen/Qwen-7B,4
128,8192,1,227.170098994792,23.827775441698954,7896.370424455402,4038.4555261686587,Qwen/Qwen-7B,4
128,8192,1024,246.23367423958342,23.822532356305476,7877.727375229547,4028.920876560832,Qwen/Qwen-7B,4
256,1024,1,410.5584907408851,45.985412268638484,6761.119330258012,4005.700089368673,Qwen/Qwen-7B,4
256,1024,1024,406.33813314453306,45.88755937940416,6753.877586492263,4001.40963800512,Qwen/Qwen-7B,4
256,4096,1,406.88115832552097,45.937882102788905,6708.987722425541,3974.814140466852,Qwen/Qwen-7B,4
256,4096,1024,407.00151973176685,46.07672153181331,6713.751358003173,3977.636409166303,Qwen/Qwen-7B,4
256,8192,1,407.7799246666667,46.05832369313037,6711.627929010998,3976.378360123202,Qwen/Qwen-7B,4
256,8192,1024,406.9371223294264,45.987389156923136,6727.2015493873205,3985.605124137564,Qwen/Qwen-7B,4
8,1024,1,35.87425613998221,7.125595050248581,1796.481290298184,848.9467263967078,Qwen/Qwen3-8B,4
8,1024,1024,34.50996850000138,7.062722103463255,1790.10924159903,845.9355456441995,Qwen/Qwen3-8B,4
8,4096,1,35.431318120008655,7.2033450042746265,1766.9102426713205,834.972606980869,Qwen/Qwen3-8B,4
8,4096,1024,42.640865280009166,7.022344643897707,1817.761348825409,859.002848952384,Qwen/Qwen3-8B,4
8,8192,1,35.648887559973446,7.112045611794484,1796.7082504824166,849.0539788943915,Qwen/Qwen3-8B,4
8,8192,1024,35.13456055999541,7.20709098438453,1764.0392681449173,833.6158968169943,Qwen/Qwen3-8B,4
16,1024,1,47.072113239996725,7.911173118380707,2671.192568348755,1262.3010318679644,Qwen/Qwen3-8B,4
16,1024,1024,48.54659877999893,8.070166154933228,2601.8085240573187,1229.5128488885568,Qwen/Qwen3-8B,4
16,4096,1,46.84205492002093,7.922546232312609,2674.491571588596,1263.8600116446867,Qwen/Qwen3-8B,4
16,4096,1024,47.06363201999466,7.951914747361025,2620.563218752676,1238.3755833640996,Qwen/Qwen3-8B,4
16,8192,1,46.69157589999941,7.928020964756208,2640.9588092501053,1248.0137409554022,Qwen/Qwen3-8B,4
16,8192,1024,47.46287750002011,8.18619963761667,2587.565817429771,1222.7823033316483,Qwen/Qwen3-8B,4
32,1024,1,67.78328363542367,10.100147218018005,3450.6866331690867,2249.2883446593123,Qwen/Qwen3-8B,4
32,1024,1024,67.13692308333918,10.040398904801114,3471.90270305368,2263.1177831983505,Qwen/Qwen3-8B,4
32,4096,1,68.70539697916911,10.211338310489657,3436.7465936150134,2240.2016984852808,Qwen/Qwen3-8B,4
32,4096,1024,67.13817873957122,9.849376188103404,3513.8907698577955,2290.487196685352,Qwen/Qwen3-8B,4
32,8192,1,71.62422827082082,10.048642389107776,3474.804438752769,2265.009244516369,Qwen/Qwen3-8B,4
32,8192,1024,70.49172623958573,9.970370363782019,3494.8799090041757,2278.095196980437,Qwen/Qwen3-8B,4
64,1024,1,124.129599526056,13.514626565287639,4492.02081552358,3199.86507654867,Qwen/Qwen3-8B,4
64,1024,1024,119.20219610416538,13.5823510417571,4393.959224458474,3130.0114686767633,Qwen/Qwen3-8B,4
64,4096,1,119.40147071875391,13.829010367688877,4386.4771881869665,3124.6816833641196,Qwen/Qwen3-8B,4
64,4096,1024,118.59089739062749,13.66529224159795,4393.9532452984895,3130.007209456691,Qwen/Qwen3-8B,4
64,8192,1,119.0316675364483,13.656229130189512,4394.917475270514,3130.6940731066948,Qwen/Qwen3-8B,4
64,8192,1024,117.07560220311919,13.435584328776702,4450.214571933583,3170.084640451176,Qwen/Qwen3-8B,4
128,1024,1,208.09974106771043,20.78080218938661,8304.23316711346,4247.049533094231,Qwen/Qwen3-8B,4
