concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,4096,1,999.5524340001793,0.0,32704.46721456558,7.9844890660560495,qwen3_moe-epmoe-perf-tp4-ep4,4
8,8192,1,2221.3499479998973,0.0,29470.481215725693,3.5974708515290152,qwen3_moe-epmoe-perf-tp4-ep4,4
32,4096,1,3998.4541829999216,0.0,32716.365660693806,7.987393960130324,qwen3_moe-epmoe-perf-tp4-ep4,4
32,8192,1,8883.242317999702,0.0,29473.396647715283,3.597826739223057,qwen3_moe-epmoe-perf-tp4-ep4,4
32,4096,1024,2087.139730999752,13.980602999708935,7131.489504096612,1782.872376024153,qwen3_moe-epmoe-perf-tp4-ep4,4
64,4096,1024,5126.859740000327,23.56126900031086,7493.345243579051,1873.3363108947628,qwen3_moe-epmoe-perf-tp4-ep4,4
96,4096,1024,6082.492685000034,25.880907999635383,10199.819829227523,2549.9549573068807,qwen3_moe-epmoe-perf-tp4-ep4,4
