concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,1024,1,115.20590236002135,11.333669434528568,1227.3477152421815,579.996480137226,Qwen/Qwen3-30B-A3B,4
8,1024,1024,115.07071760001054,11.333911106516565,1224.6424237460049,578.7180652870235,Qwen/Qwen3-30B-A3B,4
8,4096,1,115.18031077999694,11.34255636979849,1219.4899258973337,576.2831965216108,Qwen/Qwen3-30B-A3B,4
8,4096,1024,115.3369742799805,11.339439789845635,1223.7410350161063,578.2921042622186,Qwen/Qwen3-30B-A3B,4
8,8192,1,123.61550649998208,11.300210187559994,1224.0256710893195,578.4266121270507,Qwen/Qwen3-30B-A3B,4
8,8192,1024,115.03483704001155,11.337061366657759,1223.3512382318413,578.1079015623359,Qwen/Qwen3-30B-A3B,4
16,1024,1,187.0802301200183,17.81208008592861,1433.0908448037437,677.222628421192,Qwen/Qwen3-30B-A3B,4
16,1024,1024,192.93913565997173,17.786064529529572,1433.5181658786544,677.4245636317755,Qwen/Qwen3-30B-A3B,4
16,4096,1,186.93370645996765,17.813495498037003,1432.5181051996437,676.9519741067807,Qwen/Qwen3-30B-A3B,4
16,4096,1024,190.13962590001938,17.807656316234826,1424.147852530728,672.9965203869093,Qwen/Qwen3-30B-A3B,4
16,8192,1,187.56275756000832,17.817176389950344,1426.4217504123976,674.071075503753,Qwen/Qwen3-30B-A3B,4
16,8192,1024,187.77252544002295,17.810083838698247,1433.0882837542617,677.2214181694707,Qwen/Qwen3-30B-A3B,4
32,1024,1,288.19285746875306,24.08246605104132,1600.6149353148721,1043.341485629172,Qwen/Qwen3-30B-A3B,4
32,1024,1024,288.2078900104024,24.079874895320092,1600.695596378261,1043.3940635677202,Qwen/Qwen3-30B-A3B,4
32,4096,1,294.7170629062394,24.018640649032438,1602.3810342494455,1044.4926958581352,Qwen/Qwen3-30B-A3B,4
32,4096,1024,294.52901948960175,24.01807167920687,1601.9483704979323,1044.2106692249195,Qwen/Qwen3-30B-A3B,4
32,8192,1,299.1216261875043,23.99273837244022,1603.0931151858456,1044.9568572036783,Qwen/Qwen3-30B-A3B,4
32,8192,1024,294.72342580205674,24.01579619477029,1602.1535439070851,1044.344409030037,Qwen/Qwen3-30B-A3B,4
64,1024,1,546.6332732083478,38.08424200494241,1827.1587448706516,1301.5659760117621,Qwen/Qwen3-30B-A3B,4
64,1024,1024,544.7542562343675,38.086527346496865,1824.1925243139121,1299.4530059346755,Qwen/Qwen3-30B-A3B,4
64,4096,1,544.7551705052002,38.08105844430787,1833.0584002896444,1305.7685614658783,Qwen/Qwen3-30B-A3B,4
64,4096,1024,544.8813704427143,38.08074127296394,1830.352268289965,1303.8408639698248,Qwen/Qwen3-30B-A3B,4
64,8192,1,554.6182253958302,38.04484205376352,1830.170645648799,1303.711486130664,Qwen/Qwen3-30B-A3B,4
64,8192,1024,544.8586182708368,38.07861208599741,1831.850820966015,1304.9083493111414,Qwen/Qwen3-30B-A3B,4
128,1024,1,938.4910436380203,65.71282821129844,2906.2495117853455,1486.3486349304537,Qwen/Qwen3-30B-A3B,4
128,1024,1024,934.2182087552308,65.82663129270959,2901.8139366406735,1484.0801404207157,Qwen/Qwen3-30B-A3B,4
128,4096,1,937.7552435104141,65.71094619664136,2906.2443746727495,1486.3460076473305,Qwen/Qwen3-30B-A3B,4
128,4096,1024,935.4721997265661,65.81622888646383,2901.688540048094,1484.0160086063447,Qwen/Qwen3-30B-A3B,4
128,8192,1,929.745528888026,65.84195322059095,2900.5587560101458,1483.4382010382878,Qwen/Qwen3-30B-A3B,4
