concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,4096,1,1780.3573569999999,0.0,18374.697967216423,4.486010245902447,qwen3_32b-perf-tp4,4
8,8192,1,4096.562387000005,0.0,15989.67298652783,1.9518643782382605,qwen3_32b-perf-tp4,4
32,4096,1,7120.8099415,0.0,18384.442287265603,4.488389230289454,qwen3_32b-perf-tp4,4
32,8192,1,16386.779810999997,0.0,15988.993526566755,1.951781436348481,qwen3_32b-perf-tp4,4
16,4096,1024,1925.7377739999697,19.8925900000404,2733.682682744281,683.4206706860703,qwen3_32b-perf-tp4,4
32,4096,1024,4371.254358499982,24.6972845000073,3919.538828506986,979.8847071267465,qwen3_32b-perf-tp4,4
