concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,1024,1,104.53766950000443,0.0,70181.92857318508,68.53703962225106,Qwen/Qwen-7B,4
8,1024,1024,102.50668399999086,5.477231000043048,1425.792186294608,1425.792186294608,Qwen/Qwen-7B,4
8,4096,1,516.0920074999922,0.0,62664.31589978154,15.298905248970103,Qwen/Qwen-7B,4
8,4096,1024,304.57034649998604,8.474629999994931,3553.8870893754824,888.4717723438706,Qwen/Qwen-7B,4
8,8192,1,1224.3474120000144,0.0,53170.577207054564,6.490548975470528,Qwen/Qwen-7B,4
8,8192,1024,706.4163624999935,12.151621000015211,4788.032431469398,598.5040539336748,Qwen/Qwen-7B,4
16,1024,1,209.19799400002148,0.0,75465.86537901904,73.69713415919828,Qwen/Qwen-7B,4
16,1024,1024,132.53324300001168,6.3673045000030015,2370.0175408666605,2370.0175408666605,Qwen/Qwen-7B,4
16,4096,1,1032.422380000014,0.0,63023.65950067751,15.386635620282595,Qwen/Qwen-7B,4
16,4096,1024,564.2399950000083,12.432265000001053,4745.28523021962,1186.321307554905,Qwen/Qwen-7B,4
16,8192,1,2448.987574,0.0,53331.50550246026,6.510193542780794,Qwen/Qwen-7B,4
16,8192,1024,1323.6754029999815,20.474066000019775,5605.203951951167,700.6504939938959,Qwen/Qwen-7B,4
32,1024,1,419.07483150004055,0.0,75187.25758445577,73.42505623482009,Qwen/Qwen-7B,4
32,1024,1024,239.33111200000212,9.564750000095046,3197.524412690847,3197.524412690847,Qwen/Qwen-7B,4
32,4096,1,2065.1638440000397,0.0,63197.39809464064,15.429052269199374,Qwen/Qwen-7B,4
32,4096,1024,1117.3420375000092,21.73585999992156,5348.725336613288,1337.181334153322,Qwen/Qwen-7B,4
32,8192,1,4898.354240499998,0.0,53399.98453982615,6.518552800271747,Qwen/Qwen-7B,4
32,8192,1024,27550.828378500002,23.709629999984827,5585.69307874839,698.2116348435487,Qwen/Qwen-7B,4
64,1024,1,838.5059019999517,0.0,76946.29787592377,75.14286901945681,Qwen/Qwen-7B,4
64,1024,1024,467.8785639999887,15.495740999995178,3880.695624714598,3880.695624714598,Qwen/Qwen-7B,4
64,4096,1,4130.659618999971,0.0,63290.52720480636,15.451788868360929,Qwen/Qwen-7B,4
64,4096,1024,26302.99559650007,22.602401000085592,5384.734727154038,1346.1836817885096,Qwen/Qwen-7B,4
64,8192,1,9796.988363999957,0.0,53443.506152109454,6.523865497083674,Qwen/Qwen-7B,4
64,8192,1024,56594.603248499996,23.69835000013154,5655.587592181757,706.9484490227196,Qwen/Qwen-7B,4
128,1024,1,1674.0509214999975,0.0,77131.7306933143,75.32395575518974,Qwen/Qwen-7B,4
128,1024,1024,1082.205478999981,18.93657000005078,3970.7089626317165,3970.7089626317165,Qwen/Qwen-7B,4
128,4096,1,8262.209708499995,0.0,63324.974048026,15.460198742193848,Qwen/Qwen-7B,4
128,4096,1024,77134.09120400001,22.818919999963327,5387.804901346775,1346.9512253366938,Qwen/Qwen-7B,4
128,8192,1,19594.74507399989,0.0,53461.539284421575,6.526066807180368,Qwen/Qwen-7B,4
128,8192,1024,163439.79558399998,23.695988999861584,5689.9591221351675,711.2448902668959,Qwen/Qwen-7B,4
256,1024,1,3351.6060715001004,0.0,77303.06024084188,75.49126976644715,Qwen/Qwen-7B,4
256,1024,1024,43568.2854480001,19.609280000167928,3953.944907241242,3953.944907241242,Qwen/Qwen-7B,4
256,4096,1,16530.492516499864,0.0,63343.44273525246,15.464707699036245,Qwen/Qwen-7B,4
256,4096,1024,155582.2308669997,22.834350000266568,5419.180240229855,1354.7950600574638,Qwen/Qwen-7B,4
256,8192,1,39193.0139955,0.0,53468.96936099541,6.526973798949635,Qwen/Qwen-7B,4
256,8192,1024,328810.3978744998,23.69501900011528,5707.820179935906,713.4775224919882,Qwen/Qwen-7B,4
