concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
128,1024,1,4993.971149000004,0.0,26059.336548126255,25.448570847779546,Qwen/Qwen3-8B,1
128,1024,1024,1812080.2830025,13.858055000355307,71.71816893993854,71.71816893993854,Qwen/Qwen3-8B,1
128,4096,1,0.0,0.0,502385.9711537498,122.65282498870845,Qwen/Qwen3-8B,1
128,4096,1024,0.0,0.0,142571.39505416524,35642.84876354131,Qwen/Qwen3-8B,1
128,8192,1,0.0,0.0,543718.7001083917,66.37191163432516,Qwen/Qwen3-8B,1
128,8192,1024,0.0,0.0,284752.4775844425,35594.05969805531,Qwen/Qwen3-8B,1
256,1024,1,9987.71885549968,0.0,26178.957150259328,25.565387842050125,Qwen/Qwen3-8B,1
256,1024,1024,3636885.6713609993,13.84632899907956,71.7895018744026,71.7895018744026,Qwen/Qwen3-8B,1
256,4096,1,0.0,0.0,506715.6916571164,123.70988565847568,Qwen/Qwen3-8B,1
256,4096,1024,0.0,0.0,243007.83132326123,60751.95783081531,Qwen/Qwen3-8B,1
256,8192,1,0.0,0.0,545489.8116156638,66.58811176949021,Qwen/Qwen3-8B,1
256,8192,1024,0.0,0.0,285122.07733700436,35640.259667125545,Qwen/Qwen3-8B,1
