concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,4096,1,1159.7818789999792,0.0,28203.108193768625,6.885524461369293,qwen3_moe-epmoe-perf-tp4-ep4,4
8,8192,1,2553.596680000055,0.0,25643.637709109385,3.130326868787767,qwen3_moe-epmoe-perf-tp4-ep4,4
32,4096,1,4639.448722499878,0.0,28211.465287559375,6.8875647674705505,qwen3_moe-epmoe-perf-tp4-ep4,4
32,8192,1,10210.357901499947,0.0,25648.67655744284,3.1309419625784716,qwen3_moe-epmoe-perf-tp4-ep4,4
32,4096,1024,2418.51743050006,17.95694099996581,5690.025727011004,1422.506431752751,qwen3_moe-epmoe-perf-tp4-ep4,4
64,4096,1024,5950.24631299998,26.464299999929608,6956.03359173132,1739.00839793283,qwen3_moe-epmoe-perf-tp4-ep4,4
96,4096,1024,7054.903237999952,35.322188500003904,7846.028897781258,1961.5072244453145,qwen3_moe-epmoe-perf-tp4-ep4,4
