concurrency,input,output,ttft_ms,itl_ms,in_tps,out_tps,model_name,tpu_size
8,1024,1,82.29450408000048,16.395892920583634,786.0618652875066,371.46206358227903,Qwen/Qwen-7B,1
8,1024,1024,83.90200651999294,16.391009468285937,785.8773654470035,371.3748761807393,Qwen/Qwen-7B,1
8,1024,1,64.03241632001482,15.286171008723695,826.237261832506,390.4473831415524,Qwen/Qwen3-8B,1
8,1024,1024,64.14689331999398,15.284570897060089,826.2849812975768,390.46993349255024,Qwen/Qwen3-8B,1
8,1024,1,419.92442622002727,142.75898868442204,87.90736895471716,39.76584594246737,google/gemma-2-2b-it,1
8,1024,1024,419.90224395998666,142.75535448384065,87.90894879027377,39.766560598111205,google/gemma-2-2b-it,1
8,1024,1,52.48126814000898,13.848978487307068,908.9471022720942,429.5328156819201,Qwen/Qwen2.5-7B-Instruct,1
8,1024,1024,54.68358941997394,13.854975137223983,908.08547552954,429.12564461567104,Qwen/Qwen2.5-7B-Instruct,1
